,ra,dec,z,r_cmag,r_cMag,g_cmag,g_cMag,i_cmag,i_cMag
197,19.06171709632946,13.080234370107975,0.22640102,18.31391,-22.011252822665348,19.60727,-20.71789282266535,17.82672,-22.498442822665346
198,224.1775364982512,5.839722558627645,0.29467818,18.23805,-22.738071459772662,20.022270000000002,-20.95385145977266,17.619979999999998,-23.356141459772665
199,234.725863243332,35.90695884209545,0.22736779999999998,17.41408,-22.921499629735784,18.85173,-21.483849629735783,16.91763,-23.417949629735784
200,210.41580686772815,17.834052640457653,0.20146026,17.146420000000003,-22.894738447520847,18.48817,-21.55298844752085,16.67114,-23.37001844752085
201,182.53858803701354,41.49311071560889,0.24540186,17.2449,-23.27785983477264,18.74987,-21.77288983477264,16.742820000000002,-23.77993983477264
202,154.06217869499932,57.30049709628536,0.22644134,17.5279,-22.797698079626745,18.80106,-21.524538079626744,17.06869,-23.256908079626744
203,242.86092018541336,29.944888018089795,0.23092987,18.328129999999998,-22.04548067792177,19.83623,-20.537380677921767,17.84829,-22.52532067792177
204,179.48979741219048,12.210211096663071,0.29204985,18.16696,-22.786810010631545,19.84929,-21.104480010631544,17.577070000000003,-23.37670001063154
205,191.9300032421583,48.86561728204221,0.22054607,17.60833,-22.65285619369659,19.10864,-21.152546193696587,17.14161,-23.119576193696588
206,188.19815548520538,26.094722072877268,0.22533847,17.359779999999997,-22.953886676853298,18.70738,-21.606286676853294,16.89854,-23.415126676853294
207,178.52972178421464,10.188609353776616,0.21885294,17.32911,-22.91328324358006,18.72396,-21.51843324358006,16.82297,-23.41942324358006
208,142.6680295648868,6.043721095532743,0.25651586,17.77756,-22.85433635085281,19.66819,-20.963706350852814,17.29349,-23.338406350852814
209,238.4683244644174,11.954382539168472,0.23730463,17.48294,-22.957401314477636,19.06457,-21.375771314477635,17.036260000000002,-23.404081314477633
210,220.23591541461337,7.272430420228544,0.29019374,18.17403,-22.763843768248105,19.789070000000002,-21.1488037682481,17.61334,-23.324533768248102
211,203.50708123379846,1.1997758762852797,0.22602567,18.37387,-21.947237460508756,19.71285,-20.608257460508757,17.83445,-22.486657460508756
212,208.27000550830726,11.294893035581484,0.27985802,17.73625,-23.11135667205557,19.59515,-21.25245667205557,17.22552,-23.62208667205557
213,248.59561435750442,24.170122136688693,0.20376962,16.90418,-23.164602042773144,18.160220000000002,-21.90856204277314,16.43967,-23.629112042773144
214,125.42899009936943,30.30951704280281,0.24629253,17.91493,-22.61674207025314,19.6109,-20.920772070253136,17.37414,-23.157532070253136
215,2.7325496617074805,6.417697845931108,0.2525107,18.88682,-21.70625783091009,20.42566,-20.16741783091009,18.39585,-22.19722783091009
216,242.43296321303532,7.709113983335289,0.21279705,17.82839,-22.345668670403775,19.337870000000002,-20.83618867040377,17.35377,-22.820288670403773
217,151.70660572266868,8.923070251894258,0.26544592,17.99791,-22.71856641438985,19.501720000000002,-21.21475641438985,17.47324,-23.24323641438985
218,141.2645088067093,11.376386044162038,0.28764614,19.255589999999998,-21.660312389604442,21.25504,-19.66086238960444,18.6491,-22.26680238960444
219,26.226521248928726,-2.2846992089551708,0.23497866,17.397920000000003,-23.018266846741344,18.81119,-21.604996846741347,17.00497,-23.411216846741347
220,43.05205422093908,-3.7504610818068422,0.24946856,18.27413,-22.289082221705748,19.67688,-20.886332221705747,17.88704,-22.676172221705748
221,156.3103778275669,65.09893601220435,0.28868482,17.968529999999998,-22.95635186001311,19.45359,-21.47129186001311,17.42569,-23.49919186001311
222,189.07585670300773,19.83446729559964,0.21794452,17.68583,-22.546424813890898,19.06338,-21.1688748138909,17.23272,-22.999534813890897
223,191.9144415639014,29.92772115224714,0.22918668,17.65757,-22.697497333354654,18.97459,-21.380477333354655,17.129929999999998,-23.225137333354656
224,217.15936223719825,43.644156943171275,0.22119914,17.07011,-23.198289394223984,18.39925,-21.869149394223985,16.56147,-23.706929394223984
225,16.628438169936473,0.1372188316453605,0.2703052,18.32491,-22.43649609890257,19.86476,-20.89664609890257,17.81418,-22.94722609890257
226,25.598434653273788,8.319544744240481,0.24806221,17.92049,-22.62880210794122,19.52359,-21.02570210794122,17.47922,-23.07007210794122
227,185.513493851817,45.29023214243001,0.26722082,18.35864,-22.37433453188563,19.58318,-21.149794531885632,17.7798,-22.95317453188563
228,172.15042957624792,19.314115278659106,0.21325712,17.07236,-23.106952725545806,18.40381,-21.775502725545806,16.62639,-23.552922725545805
229,201.67883334232312,49.04595154735734,0.28674334,17.62953,-23.278543341594318,19.19305,-21.715023341594318,17.21978,-23.688293341594317
230,154.91801047062276,48.12032345249146,0.22865704,17.51407,-22.835337470177176,19.03036,-21.319047470177175,17.01536,-23.334047470177175
231,153.9703219645223,59.61099285544554,0.28670209999999996,18.445829999999997,-22.461885168361388,20.14244,-20.765275168361384,17.94952,-22.958195168361385
232,356.50835434647695,27.043819609816953,0.26550996,17.9718,-22.745273444917018,19.66368,-21.05339344491702,17.36554,-23.35153344491702
233,128.7286780607722,55.57263164620669,0.27217758,17.19095,-23.58757023124798,18.55482,-22.22370023124798,16.61944,-24.15908023124798
234,242.0657514062672,7.917388273760196,0.22067350000000002,17.627779999999998,-22.634815212989178,19.04338,-21.219215212989177,17.15129,-23.111305212989176
235,159.66970016166118,4.231343833345987,0.28354207,19.311320000000002,-21.56880801412052,20.62094,-20.25918801412052,18.648970000000002,-22.23115801412052
236,203.463119510416,17.746302445462753,0.20722067,17.39518,-22.714347286393636,18.72094,-21.388587286393637,16.97648,-23.133047286393637
237,167.34809694179887,34.610093315612886,0.2595286,17.76989,-22.89084010166935,19.17316,-21.487570101669352,17.27809,-23.382640101669352
238,175.71314260052085,11.070298995976342,0.27794033,18.18287,-22.64765182547231,20.02368,-20.80684182547231,17.68425,-23.14627182547231
239,237.4415287411441,36.323815394187854,0.24213548,18.232470000000003,-22.257348642360473,19.52263,-20.967188642360476,17.715629999999997,-22.77418864236048
240,7.782911780131485,11.818811454552634,0.2815812,17.94813,-22.914736960689424,19.52944,-21.333426960689422,17.39677,-23.466096960689423
241,140.0907908180899,4.839717890128651,0.2616927,18.50555,-22.175702266804862,20.23185,-20.44940226680486,17.92521,-22.75604226680486
242,10.6164209863187,24.61156086021429,0.25071433,17.75812,-22.817362663475254,19.175810000000002,-21.399672663475254,17.2373,-23.338182663475255
243,149.18680870931627,49.51326754119131,0.20954458,17.35913,-22.777482902800436,18.64359,-21.493022902800437,16.8302,-23.306412902800435
244,337.1527263018284,7.6320156092708915,0.23527270000000003,18.26679,-22.152462499395085,19.877110000000002,-20.542142499395084,17.69537,-22.723882499395085
245,146.19751270522832,51.10383638726344,0.21410319,17.07905,-23.109897676463763,18.48421,-21.70473767646376,16.61962,-23.56932767646376
